Trip_ID,Accel_Mean,Accel_Std,Accel_Max,Accel_Min,Accel_Range,Gyro_Mean,Gyro_Std,Gyro_Max,Gyro_Min,Gyro_Range,Accel_Spike_Count,Gyro_Spike_Count,Total_Sensor_Spikes,Duration_Min_x,Accel_Spikes_Per_10_Min,Gyro_Spikes_Per_10_Min,Total_Spikes_Per_10_Min,Driver_ID,Vehicle_ID,Trip_Date,Duration_Min_y,Distance_KM,Avg_Speed_kmph,Max_Speed_kmph,Accel_Variability_Z,Gyro_Variability_Z,Sensor_Variability_Index
T00077,1.0203689651287646,0.05875226276908372,1.1849881855951139,0.9248226857079146,0.2601654998871993,4.331937101986466,7.139936209663671,46.387302141857745,0.6276941930590086,45.75960794879874,3,1,4,38,0.7894736842105263,0.2631578947368421,1.0526315789473684,D06,V06,2026-08-01,38,14.71,23.0,51.3,-0.36157629422425835,0.16311708578185605,-0.09922960422120115
T00078,1.0229275085024327,0.052744789077529865,1.174471796170517,0.9319796135109395,0.2424921826595774,4.278891346111256,5.591636813736379,32.88897383622663,0.858195781858662,32.03077805436797,1,2,3,30,0.3333333333333333,0.6666666666666666,1.0,D06,V06,2026-08-05,30,16.2,28.4,70.0,-0.4967732213923526,-0.21449390099182825,-0.35563356119209044
T00079,1.0286322431910102,0.08903494905009075,1.283590277308145,0.9382307818442113,0.34535949546393363,4.096882689828629,6.285334441446589,27.24945137062396,0.46184412955021964,26.78760724107374,2,1,3,16,1.25,0.625,1.875,D06,V06,2026-08-03,16,10.56,26.1,58.1,0.3199291674382118,-0.04530966801256444,0.1373097497128237
T00080,1.0243562297424504,0.06990737159202044,1.2480360571714264,0.9440895084683443,0.30394654870308213,5.165477695759958,8.970891112847745,50.330785807495594,0.5403702434442518,49.790415564051344,3,2,5,40,0.75,0.5,1.25,D06,V06,2026-08-02,40,3.39,17.7,54.4,-0.1105329251609714,0.609664239096073,0.24956565696755081
T00081,1.0199149110936832,0.05893159924511006,1.1809695169647692,0.9292206411827064,0.25174887578206273,6.22075536139749,10.297982324446165,44.10781903472444,0.9522079604792222,43.15561107424522,3,3,6,36,0.8333333333333333,0.8333333333333333,1.6666666666666665,D06,V06,2026-07-31,36,12.28,25.7,58.3,-0.3575403646916823,0.9333252979768945,0.28789246664260604
T00082,1.0239017089928468,0.07173719959249543,1.269501083103122,0.9455183763417822,0.3239827067613398,5.913722134257785,10.054199895125501,47.46721500151447,0.9246621004453465,46.54255290106912,4,3,7,43,0.9302325581395349,0.6976744186046512,1.6279069767441863,D06,V06,2026-08-04,43,13.82,24.9,55.3,-0.06935303231214085,0.8738697921903478,0.40225837993910346
T00083,1.009313640640437,0.05177729602200923,1.223792874631978,0.9412332335824102,0.28255964104956777,6.946169050339105,11.387043864307241,47.700411947906694,1.781544273937642,45.918867673969054,1,4,5,36,0.2777777777777778,1.1111111111111112,1.3888888888888888,D06,V06,2026-08-05,36,17.44,23.3,48.7,-0.5185464483557533,1.198933877174145,0.3401937144091958
T00084,1.0102770525026028,0.059919836933237866,1.2353420578932783,0.9118711531790005,0.32347090471427786,4.187228937867522,5.133248466353228,34.64974891683921,0.5779273310719956,34.07182158576721,2,1,3,40,0.5,0.25,0.75,D06,V06,2026-08-06,40,10.42,24.3,48.2,-0.3353002841509346,-0.3262891239546604,-0.33079470405279754
T00085,1.0148498225380158,0.0339835516646639,1.0822333389800924,0.9526945995438412,0.12953873943625127,9.969676260288539,16.475582739156092,54.20178687091414,1.4912410938543774,52.710545777059764,0,3,3,20,0.0,1.5,1.5,D06,V06,2026-08-03,20,11.43,25.4,49.3,-0.9189909086136343,2.439965289330144,0.7604871903582547
T00086,1.0251965873987423,0.06337607258091334,1.1932744864447575,0.9345276881933462,0.25874679825141134,4.214988059256662,5.430942497030646,28.04889659148823,1.4738385257551114,26.575058065733117,1,1,2,22,0.4545454545454546,0.4545454545454546,0.9090909090909092,D06,V06,2026-08-04,22,12.86,36.4,61.3,-0.2575184305588817,-0.253685248388714,-0.25560183947379783
T00087,1.014609865373628,0.07431718876628245,1.3727647285678635,0.9202467060522412,0.45251802251562223,7.685404472299818,13.193135218738941,53.746975728872414,0.9394147114027969,52.80756101746962,1,4,5,36,0.2777777777777778,1.1111111111111112,1.3888888888888888,D06,V06,2026-08-05,36,17.77,25.5,49.6,-0.011290920627264726,1.6394171198495175,0.8140630996111264
T00088,1.040111636777886,0.07337589283913144,1.2779319230694568,0.9203743803474758,0.35755754272198104,5.689427488842865,10.328663672525852,50.149650048629454,0.6747592163134936,49.47489083231596,4,3,7,42,0.9523809523809523,0.7142857142857142,1.6666666666666665,D06,V06,2026-08-01,42,18.52,27.9,73.6,-0.03247458674728091,0.9408080975920031,0.4541667554223611
T00089,1.0278321061300446,0.07974709028234432,1.2323656113345585,0.8924886553900839,0.33987695594447453,3.9218063830188328,4.500730626501879,29.998189945395037,0.6063827174318213,29.391807227963216,4,1,5,38,1.0526315789473684,0.2631578947368421,1.3157894736842104,D06,V06,2026-08-06,38,17.55,35.8,63.4,0.11090786666481287,-0.48055236676577073,-0.18482225005047892
T00090,1.0285850977133126,0.06029016673830996,1.1199299085210646,0.9224256067564474,0.1975043017646172,5.8081321262382515,12.087894824856258,47.54245050478572,0.11575836902790225,47.42669213575782,0,1,1,14,0.0,0.7142857142857142,0.7142857142857142,D06,V06,2026-08-04,14,26.46,17.4,44.2,-0.3269660900695026,1.369862719160612,0.5214483145455547
T00091,1.021189165512249,0.06240421172754243,1.2365193083813937,0.9163039888595924,0.32021531952180127,4.076777865927507,5.588269520815562,39.47117175863924,0.8235289915965316,38.647642767042704,3,1,4,44,0.6818181818181818,0.2272727272727273,0.9090909090909092,D07,V07,2026-08-02,44,10.44,16.2,34.5,-0.27938995389080046,-0.215315141900357,-0.24735254789557873
T00092,1.025752564143854,0.08843256798892671,1.4930766892561147,0.9260280773281122,0.5670486119280025,5.551050069811775,9.157479140052889,41.94645873014789,0.7239475119095307,41.22251121823836,2,4,6,41,0.4878048780487805,0.975609756097561,1.4634146341463414,D07,V07,2026-08-05,41,16.75,30.9,44.8,0.30637270882764234,0.6551707407832944,0.48077172480546837
T00093,1.002345252490736,0.042107325964785614,1.0891749170817329,0.9243792511734564,0.16479566590827643,5.261842288252251,8.830803681457843,45.618935761369976,0.7487322618933954,44.87020349947658,0,2,2,32,0.0,0.625,0.625,D07,V07,2026-08-03,32,19.64,17.4,30.8,-0.7361670830298872,0.5754986550101536,-0.08033421400986679
T00094,1.0169094252851119,0.04893296642069604,1.2629069641109751,0.9321807764591588,0.3307261876518164,3.185082905279165,1.295298861140863,7.175994704568838,1.0259142264341596,6.1500804781346785,1,0,1,44,0.2272727272727273,0.0,0.2272727272727273,D07,V07,2026-08-04,44,25.77,28.5,48.6,-0.5825574855562057,-1.2623173504230571,-0.9224374179896314
T00095,1.0447879479400857,0.09427955850710427,1.4822334498991716,0.9570318698977583,0.5252015800014133,5.043040248442078,7.829550951533333,43.17605818043143,0.9218459741193211,42.25421220631211,5,3,8,42,1.1904761904761905,0.7142857142857142,1.9047619047619047,D07,V07,2026-07-31,42,19.42,18.1,32.4,0.43795799605910846,0.33130555362991265,0.38463177484451055
T00096,1.0057948292857546,0.029102327641886527,1.049459861071399,0.9566378625164279,0.09282199855497109,2.928727891764805,1.1325795623555426,4.917946726022965,1.01316336293808,3.904783363084885,0,0,0,16,0.0,0.0,0.0,D07,V07,2026-08-01,16,6.28,31.3,43.8,-1.0288418247527098,-1.3020025657910108,-1.1654221952718604
T00097,1.004987534016961,0.030939622415410734,1.049341221910204,0.9325079088136465,0.11683331309655753,6.782623759760618,12.40559024240414,53.00963025715233,0.9831581764904364,52.0264720806619,0,1,1,16,0.0,0.625,0.625,D07,V07,2026-08-04,16,9.24,22.0,33.5,-0.987493893752745,1.4473446844893427,0.22992539536829887
T00098,1.0127103427892237,0.030533920940343344,1.0766652218772557,0.9630815126457365,0.11358370923151917,5.922099918342183,10.648528551357566,53.351924051527895,0.7354590403278758,52.61646501120002,0,2,2,31,0.0,0.6451612903225806,0.6451612903225806,D07,V07,2026-08-06,31,9.44,27.6,39.9,-0.996624119799975,1.018819167574724,0.011097523887374505
T00099,1.0076250380373584,0.046272269019620636,1.129876099402054,0.9450375653909213,0.1848385340111327,2.725570181041415,1.168141041744169,4.971820592097024,0.9554056729996949,4.016414919097329,0,0,0,18,0.0,0.0,0.0,D07,V07,2026-07-31,18,10.56,33.7,47.6,-0.6424359188575901,-1.2933295627798398,-0.967882740818715
T00100,1.0144356965176695,0.04131087983129095,1.118700585500875,0.9202814786792137,0.1984191068216612,4.2263465413799315,7.124291468940181,48.65059609090108,0.4508880127038199,48.19970807819726,0,1,1,42,0.0,0.23809523809523808,0.23809523809523808,D07,V07,2026-08-05,42,12.41,28.4,45.7,-0.7540909351234513,0.15930152788784988,-0.2973947036178007
T00101,1.0082974892250343,0.03953760370536208,1.1010885522972256,0.9343703762427403,0.16671817605448525,4.386377746856946,7.273990068922955,38.78967130564527,1.0261578825892241,37.76351342305605,0,1,1,25,0.0,0.4,0.4,D07,V07,2026-08-04,25,14.96,27.1,44.1,-0.7939981399745001,0.19581115658552115,-0.29909349169448946
T00102,0.9976887491984876,0.0309857305487458,1.0580373339348663,0.9347266980246152,0.12331063591025115,3.301551005186181,1.288769694894328,6.167017107159667,1.595054857990784,4.571962249168884,0,0,0,20,0.0,0.0,0.0,D07,V07,2026-08-02,20,11.13,28.5,54.4,-0.9864562399461004,-1.2639097329529794,-1.12518298644954
T00103,1.0138287141489377,0.03719914792265944,1.1173746014654173,0.934293850991218,0.18308075047419936,4.5440086697518085,7.33922235571499,46.792783631666964,1.0546563421323556,45.73812728953461,0,1,1,36,0.0,0.2777777777777778,0.2777777777777778,D07,V07,2026-08-01,36,23.1,30.2,47.4,-0.8466245936840433,0.21172050089569694,-0.3174520463941732
T00104,1.0093591234192152,0.03711923088848958,1.1228570701563045,0.9725358605213485,0.150321209634956,6.246101217713312,12.263900992341398,51.983294431961504,1.2345444503945573,50.748749981566945,0,1,1,16,0.0,0.625,0.625,D07,V07,2026-08-05,16,11.59,22.0,34.0,-0.8484231096664508,1.4127884367299284,0.28218266353173876
T00105,1.020325352074397,0.055691315739920685,1.2065740756372978,0.9188628842215796,0.2877111914157182,5.8927602341933145,9.90209825726756,41.07574101583561,0.678675180038286,40.39706583579733,2,3,5,39,0.5128205128205128,0.7692307692307693,1.282051282051282,D07,V07,2026-08-04,39,16.29,17.2,35.0,-0.4304622609075532,0.8367740924099885,0.20315591575121764
T00106,1.0250274493538702,0.06350676661905759,1.2355974263488898,0.9264944684130608,0.309102957935829,4.190319786793029,7.865902934542509,50.01899039364949,0.10723805294763608,49.91175234070185,3,1,4,37,0.8108108108108109,0.2702702702702703,1.0810810810810811,D08,V08,2026-08-01,37,10.51,26.5,46.3,-0.25457718882175434,0.3401713506530097,0.04279708091562767
T00107,0.9945281448149799,0.02591595951270454,1.0478821498622828,0.9456706614884486,0.1022114883738342,4.15737992935431,4.483453747039861,27.547206754950675,0.9845811292118086,26.562625625738868,0,1,1,33,0.0,0.30303030303030304,0.30303030303030304,D08,V08,2026-08-04,33,18.92,25.3,46.0,-1.1005503668138117,-0.48476598302060064,-0.7926581749172061
T00108,1.001240347832276,0.04301128035496884,1.1488089484331152,0.934636292896868,0.2141726555362472,3.3713381556827167,1.29742236925736,6.149447129620679,1.3710579856446625,4.778389143976017,1,0,1,39,0.2564102564102564,0.0,0.2564102564102564,D08,V08,2026-08-03,39,21.96,21.9,36.9,-0.7158237803160189,-1.2617994531756633,-0.9888116167458412
T00109,0.9981045867437359,0.037764281663970896,1.0868606166385826,0.907511983391955,0.17934863324662753,2.7637064450167914,1.3872299872967788,5.565689534999235,0.37960505792204613,5.186084477077189,0,0,0,20,0.0,0.0,0.0,D08,V08,2026-08-01,20,5.66,29.3,48.0,-0.8339063781433348,-1.2398964908953296,-1.0369014345193321
T00110,1.0298553126311611,0.09768863571002326,1.4737482824417474,0.9431786681217933,0.5305696143199541,4.950029535615533,7.551713791126157,42.00757193649735,0.7161703707917552,41.29140156570559,2,2,4,31,0.6451612903225806,0.6451612903225806,1.2903225806451613,D08,V08,2026-08-05,31,9.94,20.5,36.4,0.514678558807713,0.26354452202341383,0.3891115404155634
T00111,1.0274407723336973,0.12509095023219768,1.7511827431767364,0.9298268656045597,0.8213558775721767,5.379967835471613,9.468980792119241,52.290291641948215,0.39,51.900291641948215,2,3,5,41,0.4878048780487805,0.7317073170731707,1.2195121951219512,D08,V08,2026-08-02,41,12.96,18.8,34.4,1.1313618621237513,0.7311421236617077,0.9312519928927295
T00112,1.016088355111629,0.05281178763918795,1.1477460520515852,0.9516333327495416,0.19611271930204355,5.387318573908213,7.236988219471676,31.94088289324514,0.7164495795239189,31.22443331372122,1,1,2,16,0.625,0.625,1.25,D08,V08,2026-08-02,16,8.37,29.0,39.8,-0.4952654329065552,0.1867868652110608,-0.1542392838477472
T00113,1.015308849919457,0.042676443200112504,1.1829057443431408,0.9198103065306455,0.2630954378124952,4.7553809934931985,8.117489567009791,43.38193863810145,0.8229823813423955,42.55895625675906,1,2,3,45,0.22222222222222224,0.4444444444444445,0.6666666666666666,D08,V08,2026-08-04,45,29.76,18.5,36.9,-0.7233592197973318,0.40153020462849737,-0.1609145075844172
T00114,1.02732308876251,0.05508474864970337,1.2003720256653767,0.9601020779063026,0.24026994775907407,5.066354514738181,9.2819970182699,50.244523084610925,0.6928924880528003,49.55163059655813,3,2,5,40,0.75,0.5,1.25,D08,V08,2026-08-03,40,14.46,20.3,40.3,-0.4441129252182382,0.685539104284677,0.12071308953321941
T00115,1.0132915814843957,0.06187235232425972,1.1742389024385114,0.9299994623654361,0.2442394400730753,2.9619384035589316,0.9847095931669625,4.550450527145636,1.142672306481609,3.407778220664027,1,0,1,11,0.9090909090909092,0.0,0.9090909090909092,D08,V08,2026-08-05,11,8.99,24.9,40.4,-0.2913593374788424,-1.3380662141566761,-0.8147127758177592
T00116,0.9997422955610119,0.041567857855981244,1.0935648128940507,0.8947524797395088,0.19881233315454194,2.951620993825745,1.5586882166228995,7.75881434241083,0.7587489703452651,7.000065372065564,0,1,1,20,0.0,0.5,0.5,D08,V08,2026-08-05,20,19.44,25.8,39.8,-0.7483076989293918,-1.1980799589399393,-0.9731938289346656
T00117,1.0204985375130593,0.10296098678812106,1.5644890539725742,0.9430577925026652,0.621431261469909,4.090166023614303,4.115562998103327,28.07796645058185,0.888481851249647,27.189484599332204,3,1,4,39,0.7692307692307693,0.2564102564102564,1.0256410256410255,D08,V08,2026-07-31,39,16.03,29.6,56.3,0.6333317067544735,-0.5744899660540204,0.029420870350226558
T00118,1.009430274269347,0.054941994998467324,1.0953597582529677,0.9034998616491317,0.19185989660383607,5.175785282588521,7.800238232843239,33.9751806470547,0.6738694235532579,33.30131122350144,0,1,1,16,0.0,0.625,0.625,D08,V08,2026-08-01,16,11.92,26.6,36.6,-0.44732556600204615,0.32415654571923225,-0.06158451014140695
T00119,1.0481012410773327,0.1520510359197755,1.7833984411790877,0.8910959544291512,0.8923024867499365,4.876679724760782,7.593698665135122,39.27217590101164,0.5207686626516614,38.75140723835998,4,2,6,35,1.1428571428571428,0.5714285714285714,1.7142857142857144,D08,V08,2026-08-06,35,12.23,27.6,47.3,1.7380928988777826,0.2737841111789718,1.0059385050283771
T00120,1.0146393896892052,0.05024702841676381,1.2034288512413187,0.91455672322716,0.28887212801415874,4.838298969283347,8.135288376374872,45.020547531099616,0.9526279441628824,44.06791958693673,1,2,3,43,0.23255813953488372,0.46511627906976744,0.6976744186046512,D08,V08,2026-08-03,43,13.03,24.4,45.2,-0.552984797751262,0.40587111310228746,-0.07355684232448725
T00121,1.0176065521836457,0.032819918225410145,1.0740633128451973,0.960577951027401,0.11348536181779634,3.0053928766072766,1.3693543960597239,5.340880077290633,0.9080748867797193,4.432805190510914,0,0,0,13,0.0,0.0,0.0,D09,V09,2026-08-04,13,12.7,23.5,29.4,-0.945178233505016,-1.244256125513765,-1.0947171795093904
T00122,1.0204179840149743,0.025724534761532126,1.0557182389255193,0.9650953320786501,0.09062290684686924,2.9219195319688627,1.043884511604971,4.546713098492141,0.9777525249264254,3.5689605735657155,0,0,0,11,0.0,0.0,0.0,D09,V09,2026-08-05,11,5.1,29.6,38.7,-1.104858340426549,-1.3236341867320023,-1.2142462635792757
T00123,1.0000781431078722,0.04238863003159682,1.1365606011119689,0.9241601592797647,0.2124004418322042,3.5328331283721903,3.5554390718884648,24.680719195355714,1.0630616162763098,23.617657579079403,0,2,2,43,0.0,0.46511627906976744,0.46511627906976744,D09,V09,2026-08-01,43,18.24,20.7,31.0,-0.7298363943934587,-0.7110972327428183,-0.7204668135681385
T00124,1.0123140565888546,0.11350743765058831,1.3764737556524644,0.9448841198792579,0.4315896357732065,3.212176179305433,1.8223774423889196,7.544063891564015,0.5989156868875618,6.945148204676453,1,0,1,13,0.7692307692307693,0.0,0.7692307692307693,D09,V09,2026-08-05,13,10.78,21.6,30.0,0.8706773569134622,-1.1337694328201116,-0.1315460379533247
T00125,1.0166023124160621,0.033319360812518836,1.0734961574220934,0.9436667844106837,0.12982937301140962,3.3878693865658738,1.2342071349025534,5.714840330227958,1.8382056468197459,3.876634683408212,0,0,0,14,0.0,0.0,0.0,D09,V09,2026-08-01,14,6.35,23.2,30.4,-0.9339383835213345,-1.2772168634560257,-1.10557762348868
T00126,1.0153011598287631,0.045841155711401904,1.2225256643522866,0.943748377482049,0.2787772868702376,3.0531734367504484,1.3198738639866991,6.727332309318456,1.0699999999999998,5.6573323093184555,1,0,1,39,0.2564102564102564,0.0,0.2564102564102564,D09,V09,2026-08-04,39,25.93,19.9,31.7,-0.6521380328451036,-1.2563238125459566,-0.9542309226955301
T00127,1.0055694930460615,0.050785376254296376,1.1713411117176755,0.9457087289435367,0.22563238277413877,3.2397027096945807,1.1939143214274186,5.854434216899187,1.5114893317519644,4.342944885147222,1,0,1,26,0.38461538461538464,0.0,0.38461538461538464,D09,V09,2026-08-05,26,17.56,24.1,34.7,-0.5408693933202248,-1.2870437800693473,-0.9139565866947861
T00128,0.9986484493216631,0.03218427843809544,1.0656293914865524,0.9535087833890152,0.11212060809753721,3.366624237607061,1.3955708370429911,6.619410849917084,0.7297259759663212,5.889684873950762,0,0,0,25,0.0,0.0,0.0,D09,V09,2026-08-06,25,16.75,31.0,38.4,-0.9594831727262315,-1.2378622612679828,-1.0986727169971071
T00129,1.0296183209756389,0.13513078353999672,1.7604158599603674,0.9238316946284101,0.8365841653319573,3.400498784193315,1.7030816332664376,6.863774471819423,0.6689544080129826,6.19482006380644,1,0,1,34,0.29411764705882354,0.0,0.29411764705882354,D09,V09,2026-08-02,34,26.33,27.7,38.7,1.3573061911688657,-1.1628641985477222,0.0972209963105718
T00130,0.9996380609265859,0.023368424325362933,1.0383823958446137,0.9563446031635249,0.0820377926810888,2.9344954521905326,1.404150169199081,5.303319715046416,0.6174949392505172,4.685824775795899,0,0,0,30,0.0,0.0,0.0,D09,V09,2026-08-04,30,21.87,27.8,39.4,-1.1578821083852169,-1.235769868743745,-1.196825988564481
T00131,1.0116326606885848,0.044142412147493496,1.1827269338270774,0.914059626063858,0.26866730776321934,4.614326337207261,8.580963326982626,52.66760294526418,1.3143059004660977,51.35329704479808,1,1,2,34,0.29411764705882354,0.29411764705882354,0.5882352941176471,D09,V09,2026-08-01,34,12.8,24.2,30.0,-0.6903678981227309,0.5145656965413746,-0.08790110079067814
T00132,0.9980431687167156,0.03164057793237681,1.0938272258451058,0.9520194325747767,0.1418077932703291,3.9906929882100344,5.294027333285784,34.49132934521371,0.260768096208106,34.2305612490056,0,1,1,38,0.0,0.2631578947368421,0.2631578947368421,D09,V09,2026-08-03,38,17.92,31.0,40.7,-0.9717190378247742,-0.28707715580789495,-0.6293980968163346
T00133,1.0048810508404284,0.03632372686902881,1.0816644581384747,0.9506560892352186,0.13100836890325607,3.377356382251502,1.384937732488528,5.7788666708966385,1.0322790320451152,4.746587638851524,0,0,0,13,0.0,0.0,0.0,D09,V09,2026-08-01,13,8.4,23.4,32.5,-0.8663257596825753,-1.2404555433643527,-1.053390651523464
T00134,1.0188851986527563,0.0577546601192628,1.254005582124737,0.9200923866656,0.3339131954591369,2.946829259181044,1.2764774773435534,5.9020335478545025,1.0032945728947207,4.898738974959782,2,0,2,41,0.4878048780487805,0.0,0.4878048780487805,D09,V09,2026-08-02,41,26.77,28.6,39.5,-0.3840271312508374,-1.2669076520965212,-0.8254673916736793
T00135,1.0178070930461154,0.10747134049648785,1.470599877600974,0.9370490915635104,0.5335507860374638,4.959813023935224,5.746912234646225,30.251386745073358,1.168289347721702,29.083097397351654,1,1,2,22,0.4545454545454546,0.4545454545454546,0.9090909090909092,D09,V09,2026-08-06,22,12.36,29.3,38.0,0.7348362647635632,-0.17662415495582345,0.27910605490386986
T00136,1.0410778762570976,0.10858018747251988,1.4970437535356138,0.9548827153111528,0.542161038224461,3.4021798712711115,1.9736392539485297,13.100877833183548,0.8382720322186588,12.262605800964888,4,1,5,37,1.0810810810810811,0.2702702702702703,1.3513513513513513,D10,V10,2026-08-02,37,18.61,21.5,38.9,0.7597906318663159,-1.09687855624001,-0.16854396218684708
T00137,1.050914578982218,0.1494842354581124,1.660102406479793,0.8956171056874696,0.7644853007923234,4.7245842606603174,8.092288635371503,55.000745449493685,1.235677951571525,53.76506749792216,4,2,6,42,0.9523809523809523,0.47619047619047616,1.4285714285714284,D10,V10,2026-08-03,42,21.89,17.8,39.7,1.6803275963749367,0.39538401049538474,1.0378558034351606
T00138,1.0076694712601584,0.044429788170312026,1.10974771907853,0.9250562145080699,0.18469150457046024,3.0950756144914076,1.4138931944573314,6.272296230249333,0.7215261603018979,5.550770069947435,0,0,0,39,0.0,0.0,0.0,D10,V10,2026-08-01,39,25.16,16.9,34.8,-0.683900561398231,-1.233393665929479,-0.958647113663855
T00139,1.0237484819034897,0.0796490906613448,1.2629948535128717,0.9266930451881034,0.3363018083247683,3.149178077653967,1.4419000740182824,6.398601409683213,0.7497332859090625,5.64886812377415,1,0,1,15,0.6666666666666666,0.0,0.6666666666666666,D10,V10,2026-08-05,15,7.31,21.2,31.6,0.10870240588328664,-1.226563135958802,-0.5589303650377577
T00140,1.0126904410946982,0.0411125656992813,1.0849428556380285,0.9613038021354123,0.12363905350261617,6.752270579899447,12.704120218147462,48.8727296147862,0.7996249120681521,48.07310470271805,0,1,1,13,0.0,0.7692307692307693,0.7692307692307693,D10,V10,2026-08-01,13,5.75,20.5,36.6,-0.7585539527974874,1.5201524366711785,0.38079924193684556
T00141,1.0041790496136704,0.04276463222880402,1.0878837254045122,0.9221979180197709,0.16568580738474126,3.404122210871658,1.3684553527200902,6.867466781863601,1.4533409785731632,5.414125803290437,0,0,0,26,0.0,0.0,0.0,D10,V10,2026-08-03,26,16.08,19.8,38.4,-0.7213745443245462,-1.244475391014691,-0.9829249676696186
T00142,1.0828785024482055,0.19743287537321685,1.78816833659474,0.9425359409592824,0.8456323956354577,4.451644089277311,3.3401638772106907,17.967250763541983,1.392300254973761,16.57495050856822,4,2,6,30,1.3333333333333333,0.6666666666666666,2.0,D10,V10,2026-08-01,30,11.83,19.1,33.8,2.759401615046973,-0.7636001781705569,0.997900718438208
T00143,1.0263993285056086,0.11345096509171546,1.6612408013289344,0.9203200530250333,0.7409207483039011,4.791673114457237,7.480833887714464,49.87599623065188,1.0192644406629714,48.856731789988906,2,2,4,40,0.5,0.5,1.0,D10,V10,2026-08-06,40,18.61,23.2,38.2,0.8694064538981625,0.24625779418504062,0.5578321240416015
T00144,1.0423296563580382,0.10462380704970253,1.613270591066483,0.9490716516680918,0.6641989393983913,7.129098904547412,12.356735267494999,51.29644627067259,0.9322553298319081,50.36419094084068,3,4,7,40,0.75,1.0,1.75,D10,V10,2026-08-01,40,5.92,16.9,34.2,0.6707531256971363,1.4354295630775726,1.0530913443873544
T00145,1.010941245749778,0.04542520228995837,1.1086054302591162,0.9221339382107135,0.18647149204840263,4.1906855260029126,4.802100949725439,31.294144819758216,1.2504799078753726,30.043664911882843,0,1,1,36,0.0,0.2777777777777778,0.2777777777777778,D10,V10,2026-08-04,36,8.56,21.1,41.0,-0.661498976781202,-0.4070518891216544,-0.5342754329514282
T00146,1.0054940722572177,0.07438400582025956,1.242627458251265,0.925126477839652,0.3175009804116131,5.835055176849617,9.862609589125872,42.42748873077453,1.8186808406094785,40.608807890165046,2,2,4,29,0.6896551724137931,0.6896551724137931,1.3793103448275863,D10,V10,2026-07-31,29,15.6,26.6,46.6,-0.009787216933508959,0.8271432968528857,0.4086780399596884
T00147,1.0203103823849413,0.06986473395601268,1.2189876947697216,0.8708880525073243,0.3480996422623973,4.310952115456676,8.009315716933267,46.97041302777739,0.8651589449343976,46.10525408284299,1,1,2,31,0.3225806451612903,0.3225806451612903,0.6451612903225806,D10,V10,2026-08-05,31,8.73,28.2,48.4,-0.11149247615793459,0.37514794653426065,0.13182773518816304
T00148,1.0251643139681585,0.08542378755384622,1.2253477057553908,0.9229566620378229,0.30239104371756786,3.304476925623398,1.322570704609427,5.457554397346855,1.6752611736681537,3.7822932236787015,1,0,1,13,0.7692307692307693,0.0,0.7692307692307693,D10,V10,2026-08-05,13,3.01,18.1,25.2,0.2386607403310897,-1.25566608662331,-0.5085026731461102
T00149,1.0127681180686812,0.04585860905186127,1.0912671533588831,0.8911644068296265,0.20010274652925664,5.378345425092852,9.349101587839364,48.89029146977956,0.582494635168428,48.30779683461113,0,3,3,44,0.0,0.6818181818181818,0.6818181818181818,D10,V10,2026-08-01,44,16.59,18.3,35.3,-0.6517452491027059,0.7019050751032425,0.025079913000268295
T00150,1.010891288248644,0.045245772309778894,1.1019283098278219,0.9108446629365515,0.19108364689127033,4.7795956624787115,6.555438213046778,41.55987487950367,1.3599264686004167,40.199948410903254,0,1,1,35,0.0,0.2857142857142857,0.2857142857142857,D10,V10,2026-08-02,35,19.61,32.8,56.7,-0.6655370106050043,0.020565286142640044,-0.3224858622311821
T00151,1.0084169428268956,0.0352853323820879,1.1123156026955658,0.9525975015713615,0.15971810112420437,3.0909494104702175,1.1266392310615563,5.8750829781374145,0.6275348595894893,5.247548118547925,0,0,0,37,0.0,0.0,0.0,D11,V11,2026-08-02,37,15.79,23.3,33.3,-0.8896946083918218,-1.3034513387916236,-1.0965729735917227
T00152,1.0044826755607021,0.03920471844376346,1.0733172876647428,0.9184846215370184,0.1548326661277244,3.3779269119293436,1.4854732429195214,6.591919295622483,1.047091209016674,5.544828086605809,0,0,0,11,0.0,0.0,0.0,D11,V11,2026-08-05,11,5.72,18.4,23.1,-0.8014896525101195,-1.2159361814118108,-1.0087129169609652
T00153,1.0022364809906177,0.03268596823059792,1.0653173236177096,0.9560669432628659,0.10925038035484369,2.8560610334943743,1.7280311496135226,6.379247604537701,0.8702873088813832,5.508960295656318,0,0,0,13,0.0,0.0,0.0,D11,V11,2026-08-03,13,6.87,31.3,37.7,-0.9481927498595788,-1.1567793214805795,-1.0524860356700791
T00154,1.009254977924442,0.03958292507754266,1.1341344717448634,0.9446300863300936,0.18950438541476977,4.73705148427394,8.68022253956904,52.30825747432235,0.7738216848861241,51.53443578943623,0,1,1,33,0.0,0.30303030303030304,0.30303030303030304,D11,V11,2026-07-31,33,11.89,29.4,36.6,-0.7929781920615412,0.5387737853062009,-0.12710220337767014
T00155,1.0052403820662539,0.04092391976607208,1.1141027780236437,0.9190331876488466,0.1950695903747971,4.687916439221395,8.830195535319007,53.482829020163095,0.7195832127002407,52.76324580746285,0,1,1,33,0.0,0.30303030303030304,0.30303030303030304,D11,V11,2026-08-04,33,13.31,29.9,38.0,-0.7627993896986098,0.575350335722429,-0.09372452698809042
